task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
390,7.0,11337,sample_009978,0.90541149,0.96470439,0.81647214,20,0.97684431;0.95908272;0.95818615,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009978_dinov2_base_adjacent_similarity.csv
390,7.0,11338,sample_009936,0.90540976,0.95634625,0.82900501,20,0.97244895;0.96391165;0.93267816,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009936_dinov2_base_adjacent_similarity.csv
390,7.0,11348,sample_010160,0.90535358,0.94081666,0.85215895,20,0.94828939;0.94066364;0.93349695,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010160_dinov2_base_adjacent_similarity.csv
390,7.0,11357,sample_010582,0.90531625,0.95289759,0.83394424,20,0.95698452;0.95201623;0.94969201,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010582_dinov2_base_adjacent_similarity.csv
390,7.0,11364,sample_010163,0.90529057,0.94733326,0.84222653,20,0.96195120;0.94798726;0.93206131,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010163_dinov2_base_adjacent_similarity.csv
390,7.0,11368,sample_010311,0.90527954,0.94430349,0.84674362,20,0.95319086;0.94862098;0.93109864,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010311_dinov2_base_adjacent_similarity.csv
390,7.0,11369,sample_010259,0.90526487,0.93152175,0.86587954,20,0.93779647;0.92912251;0.92764628,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010259_dinov2_base_adjacent_similarity.csv
390,7.0,11393,sample_010408,0.90511269,0.94330784,0.84781998,20,0.95308292;0.94863510;0.92820549,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010408_dinov2_base_adjacent_similarity.csv
390,7.0,11401,sample_010452,0.90504075,0.93885865,0.85431391,20,0.94486737;0.93971610;0.93199247,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010452_dinov2_base_adjacent_similarity.csv
390,7.0,11404,sample_010482,0.90501942,0.94987830,0.83773111,20,0.95657599;0.95481980;0.93823910,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010482_dinov2_base_adjacent_similarity.csv
390,7.0,11406,sample_010439,0.90500532,0.93998295,0.85253888,20,0.95738113;0.93832278;0.92424494,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010439_dinov2_base_adjacent_similarity.csv
390,7.0,11411,sample_010555,0.90498258,0.94293980,0.84804676,20,0.95531237;0.94329929;0.93020773,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010555_dinov2_base_adjacent_similarity.csv
390,7.0,11425,sample_010090,0.90486938,0.93946063,0.85298249,20,0.96265721;0.93710959;0.91861510,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010090_dinov2_base_adjacent_similarity.csv
390,7.0,11459,sample_009961,0.90469571,0.94266810,0.84773713,20,0.94670802;0.94573975;0.93555653,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009961_dinov2_base_adjacent_similarity.csv
390,7.0,11466,sample_010462,0.90467167,0.96221195,0.81836126,20,0.96850359;0.96004391;0.95808834,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010462_dinov2_base_adjacent_similarity.csv
390,7.0,11467,sample_010093,0.90464668,0.93841424,0.85399536,20,0.94688380;0.93550819;0.93285072,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010093_dinov2_base_adjacent_similarity.csv
390,7.0,11470,sample_010253,0.90462820,0.93849206,0.85383241,20,0.96234375;0.92733318;0.92579925,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010253_dinov2_base_adjacent_similarity.csv
390,7.0,11472,sample_010611,0.90461629,0.96881028,0.80832530,20,0.98820251;0.96190369;0.95632464,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010611_dinov2_base_adjacent_similarity.csv
390,7.0,11496,sample_010475,0.90449540,0.95535163,0.82821107,20,0.96095097;0.95876825;0.94633567,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010475_dinov2_base_adjacent_similarity.csv
390,7.0,11497,sample_010460,0.90447763,0.96008487,0.82106677,20,0.97906005;0.95318031;0.94801426,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010460_dinov2_base_adjacent_similarity.csv
390,7.0,11498,sample_010415,0.90447000,0.93852190,0.85339214,20,0.95743239;0.95058036;0.90755296,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010415_dinov2_base_adjacent_similarity.csv
390,7.0,11510,sample_010609,0.90440243,0.96691364,0.81063561,20,0.98060465;0.97519183;0.94494444,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010609_dinov2_base_adjacent_similarity.csv
390,7.0,11513,sample_010497,0.90438770,0.94326101,0.84607772,20,0.94669235;0.94266415;0.94042653,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010497_dinov2_base_adjacent_similarity.csv
390,7.0,11518,sample_010030,0.90435667,0.94196061,0.84795076,20,0.94533885;0.94391882;0.93662417,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010030_dinov2_base_adjacent_similarity.csv
390,7.0,11520,sample_010235,0.90435310,0.94228037,0.84746220,20,0.94825935;0.94049454;0.93808722,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010235_dinov2_base_adjacent_similarity.csv
390,7.0,11526,sample_010109,0.90432645,0.94290159,0.84646374,20,0.96386218;0.93379503;0.93104756,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010109_dinov2_base_adjacent_similarity.csv
390,7.0,11542,sample_010035,0.90425690,0.93181143,0.86292511,20,0.94599426;0.92683846;0.92260158,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010035_dinov2_base_adjacent_similarity.csv
390,7.0,11547,sample_010051,0.90423837,0.94049084,0.84985966,20,0.94846964;0.94066536;0.93233752,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010051_dinov2_base_adjacent_similarity.csv
390,7.0,11553,sample_010583,0.90419334,0.96644698,0.81081288,20,0.97595799;0.96289647;0.96048647,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010583_dinov2_base_adjacent_similarity.csv
390,7.0,11556,sample_009962,0.90418450,0.93703073,0.85491514,20,0.94422114;0.94002193;0.92684913,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009962_dinov2_base_adjacent_similarity.csv
390,7.0,11560,sample_009935,0.90415456,0.96240338,0.81678134,20,0.96929985;0.96755588;0.95035440,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009935_dinov2_base_adjacent_similarity.csv
